judge,hr_coil_id,ap_plant,ap_prod_id,ap_date,ap_shift,ap_thick,ap_width,ap_line_speed
양품,V728744,1공장,A18869,2025-08-24,C,3.08,1258,39.2
양품,V728754,2공장,Y79871,2025-08-25,B,3.33,1258,42.7
양품,V728764,2공장,Y79872,2025-08-25,B,3.33,1256,43.3
양품,V728774,2공장,Y79873,2025-08-25,B,3.33,1256,44
양품,V728804,2공장,Y79876,2025-08-25,B,3.33,1255,44
양품,V728814,2공장,Y79768,2025-08-22,C,3.33,1260,41
양품,V728844,1공장,A18786,2025-08-22,C,2.92,1260,41
양품,V728854,1공장,A18813,2025-08-22,B,2.9,1260,43.8
양품,V728864,1공장,A18817,2025-08-22,B,2.9,1260,43.3
양품,V728874,1공장,A18814,2025-08-22,B,2.91,1258,43.3
양품,V728884,1공장,A18820,2025-08-22,B,2.92,1258,43.1
양품,V728894,1공장,A18821,2025-08-22,B,2.9,1260,43.3
양품,V728904,1공장,A18822,2025-08-22,B,2.9,1258,42.9
양품,V728914,1공장,A18901,2025-08-24,B,2.9,1257,42.8
양품,V728924,1공장,A18902,2025-08-24,B,2.92,1256,42.6
양품,V728934,1공장,A18903,2025-08-24,B,2.92,1258,42.3
양품,V728944,1공장,A18904,2025-08-24,B,2.92,1258,43
양품,V728954,1공장,A18789,2025-08-22,C,2.92,1258,41.3
양품,V728964,1공장,A18818,2025-08-22,B,2.92,1257,42.8
양품,V728974,1공장,A18815,2025-08-22,B,2.9,1259,43.4
양품,V728984,1공장,A18819,2025-08-22,B,2.91,1258,42.5
양품,V728994,1공장,A18787,2025-08-22,C,2.93,1258,41.3
양품,V729004,1공장,A18816,2025-08-22,B,2.93,1257,43.3
양품,V729014,1공장,A18793,2025-08-22,C,2.93,1259,41.3
양품,V729024,1공장,A18794,2025-08-22,C,2.94,1258,41.3
양품,V729034,1공장,A18905,2025-08-24,B,2.93,1256,43.1
양품,V729044,1공장,A18906,2025-08-24,B,2.94,1257,42.7
양품,V729054,1공장,A18907,2025-08-24,B,2.91,1258,41.8
양품,V729064,1공장,A18908,2025-08-24,B,2.92,1258,41.3
양품,V729094,1공장,A18788,2025-08-22,C,2.92,1258,41.3
양품,V729104,1공장,A18796,2025-08-22,C,2.94,1258,42.57
양품,V729114,1공장,A18797,2025-08-22,B,2.94,1257,42.57
양품,V729124,1공장,A18798,2025-08-22,B,2.94,1258,42.57
양품,V729134,1공장,A18799,2025-08-22,B,2.95,1260,42.57
양품,V729144,1공장,A18800,2025-08-22,B,2.94,1258,42.57
양품,V729154,1공장,A18801,2025-08-22,B,2.94,1259,42.57
양품,V729164,1공장,A18802,2025-08-22,B,2.95,1258,42.57
양품,V729174,1공장,A18803,2025-08-22,B,2.92,1258,42.3
양품,V729184,1공장,A18804,2025-08-22,B,2.91,1258,41.6
양품,V729194,1공장,A18805,2025-08-22,B,2.91,1259,41.7
양품,V729204,1공장,A18909,2025-08-24,B,2.93,1257,41.1
양품,V729214,1공장,A18910,2025-08-24,B,2.91,1259,41.4
양품,V729224,1공장,A18911,2025-08-24,B,2.89,1257,42.57
양품,V729234,1공장,A18912,2025-08-25,A,2.9,1257,42.2
양품,V729244,1공장,A18806,2025-08-22,B,2.88,1260,42.9
양품,V729254,1공장,A18807,2025-08-22,B,2.88,1262,43.7
양품,V729264,1공장,A18808,2025-08-22,B,2.9,1261,43.7
양품,V729274,1공장,A18809,2025-08-22,B,2.89,1261,43.9
양품,V729284,1공장,A18810,2025-08-22,B,2.92,1259,43.4
양품,V729294,1공장,C86479,2025-08-23,B,2.91,1260,40.9
양품,V729304,1공장,A18811,2025-08-22,B,2.89,1260,43.6
양품,V729314,1공장,A18812,2025-08-22,B,2.89,1260,43.4
양품,V729334,1공장,A18795,2025-08-22,C,2.82,1259,41.3
양품,V729344,1공장,A18782,2025-08-23,B,2.93,1259,40
양품,V729354,1공장,A18783,2025-08-22,C,2.94,1256,40.8
양품,V729364,1공장,A18784,2025-08-22,C,2.9,1256,40.9
양품,V729444,2공장,Y79806,2025-08-25,C,4.78,1040,28.9
양품,V729454,2공장,Y79807,2025-08-25,C,4.75,1040,29
양품,V729464,2공장,Y79808,2025-08-25,C,4.78,1038,29
양품,V729484,2공장,Y79783,2025-08-25,A,3.11,1037,45
양품,V729494,2공장,Y79784,2025-08-25,A,3.12,1037,44.6
양품,V729504,2공장,Y80035,2025-08-27,C,2.88,1038,48.2
양품,V729514,2공장,Y79816,2025-08-25,C,2.9,1038,50
양품,V729584,2공장,Y79791,2025-08-25,A,2.93,1038,48
양품,V729614,2공장,Y79794,2025-08-25,A,2.92,1038,48
양품,V729624,2공장,Y79795,2025-08-25,A,2.93,1037,48
양품,V729634,2공장,Y79796,2025-08-25,A,2.9,1039,47.9
양품,W703534,1공장,A20293,2025-08-13,B,4.84,1259,27.1
양품,W703544,1공장,C87354,2025-08-12,C,2.91,1240,42.5
양품,W703554,1공장,C87353,2025-08-12,C,2.91,1242,41.4
양품,W703604,1공장,A20295,2025-08-13,B,4.87,1259,27.6
양품,W703614,1공장,A20294,2025-08-13,B,4.87,1259,27.4
양품,W703624,1공장,A20296,2025-08-13,B,4.9,1258,27.7
양품,W703634,1공장,A20297,2025-08-13,B,4.88,1258,27.9
양품,W703644,1공장,A20214,2025-08-12,C,3.97,1258,33.6
양품,W703654,1공장,A20210,2025-08-12,C,3.87,1256,32.3
양품,W703664,1공장,A20213,2025-08-12,C,3.89,1257,33.1
양품,W703674,1공장,A20212,2025-08-12,C,3.89,1258,33
양품,W703684,1공장,A20211,2025-08-12,C,3.9,1257,32.6
양품,W703754,1공장,A20215,2025-08-12,C,3.9,1257,33.9
양품,W703764,2공장,Y80999,2025-08-12,D,3.33,1258,43.1
양품,W703774,1공장,A20235,2025-08-12,B,2.9,1258,42.7
양품,W703784,1공장,A20216,2025-08-12,D,2.87,1260,41.6
양품,W703794,1공장,A20236,2025-08-12,B,2.88,1259,42.9
양품,W703834,1공장,A20217,2025-08-12,D,2.85,1257,43.3
양품,W703844,1공장,A20218,2025-08-12,D,2.88,1258,42.7
양품,W703854,1공장,A20421,2025-08-15,D,2.93,1260,43
양품,W703864,1공장,A20219,2025-08-12,D,2.91,1260,44.3
양품,W703874,1공장,A20422,2025-08-15,D,2.92,1260,43
양품,W703884,1공장,A20423,2025-08-15,D,2.93,1262,42.6
양품,W703894,1공장,A20424,2025-08-15,D,2.91,1261,42.2
양품,W703904,1공장,A20429,2025-08-15,D,2.94,1262,44.1
양품,W703914,1공장,A20220,2025-08-12,D,2.95,1257,43.5
양품,W703934,1공장,A20247,2025-08-12,B,2.9,1257,42.6
양품,W703944,1공장,A20506,2025-08-16,D,2.88,1257,30.6
양품,W703954,1공장,A20228,2025-08-12,B,2.92,1258,43.4
양품,W703964,1공장,A20229,2025-08-12,B,2.93,1259,43
양품,W703984,1공장,A20248,2025-08-12,B,2.9,1258,43.4
양품,W704004,1공장,A20430,2025-08-15,D,2.93,1260,44.1
양품,W704034,1공장,A20238,2025-08-12,B,2.9,1260,42.9
양품,W704044,1공장,A20237,2025-08-12,B,2.89,1261,43.4
양품,W704054,1공장,A20322,2025-08-13,B,3.4,1256,37
양품,W704084,1공장,A20508,2025-08-16,D,2.9,1257,40.2
양품,W704124,1공장,A20323,2025-08-13,B,3.4,1255,37.3
양품,W704154,1공장,A20447,2025-08-15,B,2.91,1258,42.6
양품,W704164,1공장,A20230,2025-08-12,B,2.91,1258,42.3
양품,W704174,1공장,A20231,2025-08-12,B,2.9,1258,42.9
양품,W704184,1공장,A20232,2025-08-12,B,2.92,1259,42.6
양품,W704194,1공장,A20509,2025-08-16,D,2.89,1256,41
양품,W704214,1공장,A20510,2025-08-16,C,2.92,1260,42.2
양품,W704224,1공장,A20445,2025-08-15,B,2.9,1257,43
양품,W704234,1공장,A20444,2025-08-15,B,2.92,1258,43.8
양품,W704244,1공장,A20443,2025-08-15,B,2.9,1258,43.3
양품,W704264,1공장,A20442,2025-08-15,D,2.9,1258,40.4
양품,W704284,2공장,Y80981,2025-08-12,D,2.91,1042,46.3
양품,W704294,2공장,Y80982,2025-08-12,D,2.92,1039,50
양품,W704304,2공장,Y81012,2025-08-12,C,3.13,1035,46.6
양품,W704314,2공장,Y80995,2025-08-15,D,3.12,1036,47
양품,W704324,2공장,Y81015,2025-08-12,C,3.12,1035,17.5
양품,W704334,2공장,Y81013,2025-08-12,C,3.12,1038,47
양품,W704344,2공장,Y81017,2025-08-12,C,3.12,1038,36
양품,W704354,2공장,Y80983,2025-08-12,D,2.94,1040,50
양품,W704364,2공장,Y80984,2025-08-12,D,2.95,1040,49.3
양품,W704374,2공장,Y80985,2025-08-12,D,2.95,1041,42.3
양품,W704384,2공장,Y80986,2025-08-12,D,2.95,1040,42.9
양품,W704394,2공장,Y80987,2025-08-12,D,2.94,1040,50
양품,W704404,2공장,Y81351,2025-08-18,D,2.95,1040,50
양품,W704414,2공장,Y81352,2025-08-18,D,2.94,1040,48.8
양품,W704424,2공장,Y81353,2025-08-18,D,2.96,1040,50
양품,W704434,2공장,Y81354,2025-08-18,D,2.94,1039,50
양품,W704444,2공장,Y80988,2025-08-12,D,2.94,1037,50
양품,W704454,2공장,Y80989,2025-08-12,D,2.94,1038,50
양품,W704464,2공장,Y80990,2025-08-15,D,2.96,1038,50
양품,W704474,2공장,Y80991,2025-08-15,D,2.93,1038,50
양품,W704484,2공장,Y81006,2025-08-12,D,2.95,1038,50
양품,W704494,2공장,Y81005,2025-08-12,D,2.95,1039,50
양품,W704504,2공장,Y81004,2025-08-12,D,2.95,1040,50
양품,W704514,2공장,Y81003,2025-08-12,D,2.94,1040,50
양품,W704804,1공장,A20284,2025-08-13,A,2.9,1259,41.6
양품,W704814,1공장,A20249,2025-08-12,B,2.91,1257,42.8
양품,W704824,2공장,Y81265,2025-08-17,D,2.94,1257,50
양품,W704834,2공장,Y81266,2025-08-17,D,2.94,1258,50
양품,W704844,1공장,A20250,2025-08-12,B,2.92,1260,42.6
양품,W704854,2공장,Y81267,2025-08-17,D,2.96,1260,50
양품,W704864,2공장,Y81268,2025-08-17,D,2.94,1260,50
양품,W704874,2공장,Y81269,2025-08-17,D,2.96,1260,38.8
양품,W704884,2공장,Y81270,2025-08-17,D,2.94,1260,44.8
양품,W704894,2공장,Y81271,2025-08-17,D,2.93,1260,35.9
양품,W705034,1공장,A20311,2025-08-13,B,3.84,1037,32.8
양품,W705044,1공장,A20304,2025-08-13,B,4.83,1036,30.2
양품,W705054,1공장,A20307,2025-08-13,B,4.81,1035,31.5
양품,W705064,1공장,A20309,2025-08-13,B,4.85,1037,30.5
양품,W705074,1공장,A20549,2025-08-17,A,4.8,1036,42.57
양품,W705084,1공장,A20305,2025-08-13,B,4.84,1036,30.8
양품,W705094,1공장,A20568,2025-08-17,C,4.85,1035,15.7
양품,W705104,1공장,A20569,2025-08-17,C,4.85,1036,23.8
양품,W705114,1공장,A20570,2025-08-17,C,4.86,1035,33
양품,W705124,1공장,A20571,2025-08-17,C,4.85,1037,29.7
양품,W705134,1공장,A20572,2025-08-17,C,4.85,1036,30.9
양품,W705144,1공장,A20306,2025-08-13,B,4.86,1037,31
양품,W705154,1공장,A20312,2025-08-13,B,3.88,1037,37
양품,W705164,1공장,A20313,2025-08-13,B,3.84,1038,37.4
양품,W705174,1공장,A20314,2025-08-13,B,3.86,1037,37.2
양품,W705184,1공장,A20315,2025-08-13,B,3.88,1037,37.4
양품,W705194,1공장,A20316,2025-08-13,B,3.89,1037,37.6
양품,W705204,1공장,A20317,2025-08-13,B,3.86,1037,38.3
양품,W705214,2공장,Y81041,2025-08-12,B,2.9,1039,35.5
양품,W705224,2공장,Y81088,2025-08-15,B,2.91,1039,41.2
양품,W705234,2공장,Y81042,2025-08-15,A,2.89,1038,48
양품,W705244,2공장,Y81089,2025-08-15,B,2.94,1039,48.4
양품,W705254,2공장,Y81043,2025-08-15,A,2.89,1038,48.1
양품,W705264,2공장,Y81090,2025-08-15,B,2.88,1040,50
양품,W705274,2공장,Y81069,2025-08-15,D,3.12,1036,46.3
양품,W705284,2공장,Y81070,2025-08-15,D,3.12,1038,45.8
양품,W705294,2공장,Y81071,2025-08-15,D,3.13,1036,47
양품,W705304,2공장,Y81091,2025-08-15,B,2.92,1037,50
양품,W705314,2공장,Y80992,2025-08-12,D,2.94,1040,50
양품,W705324,2공장,Y80993,2025-08-12,D,2.95,1038,48.5
양품,W705334,2공장,Y81092,2025-08-15,B,2.91,1038,50
양품,W705344,2공장,Y81093,2025-08-15,B,2.93,1038,50
양품,W705364,2공장,Y81356,2025-08-18,D,2.96,1039,50
양품,W705414,2공장,Y81361,2025-08-18,D,2.95,1039,50
양품,W705434,2공장,Y81363,2025-08-18,D,2.94,1040,50
양품,W705444,2공장,Y81364,2025-08-18,D,2.93,1040,50
양품,W705454,2공장,Y81365,2025-08-18,D,2.94,1040,50
양품,W705464,2공장,Y81366,2025-08-18,D,2.93,1039,50
양품,W705474,2공장,Y81367,2025-08-18,D,2.94,1040,50
양품,W705484,2공장,Y81368,2025-08-18,D,2.93,1039,50
양품,W705494,2공장,Y81002,2025-08-12,D,2.95,1037,50
양품,W705504,2공장,Y81001,2025-08-12,D,2.93,1038,50
양품,W705514,2공장,Y81016,2025-08-12,C,3.1,1037,42.57
양품,W705524,2공장,Y81014,2025-08-12,C,3.15,1037,47
양품,W705834,1공장,C87470,2025-08-17,D,2.9,1221,43.4
양품,W705854,1공장,C87472,2025-08-17,D,2.91,1221,44.1
양품,W705864,1공장,C87491,2025-08-17,A,2.92,1222,42.7
양품,W705874,1공장,C87492,2025-08-17,A,2.9,1222,43.5
양품,W705894,1공장,C87494,2025-08-17,D,2.89,1222,43.5
양품,W705934,1공장,C87498,2025-08-17,D,2.9,1222,42.2
양품,W705944,1공장,C87499,2025-08-17,D,2.91,1222,42.7
양품,W705954,1공장,C87455,2025-08-17,A,2.86,1221,43
양품,W705964,1공장,C87467,2025-08-17,D,2.92,1221,43.4
양품,W705974,1공장,C87459,2025-08-17,A,2.91,1221,41.5
양품,W705984,1공장,C87457,2025-08-17,A,2.9,1222,42.9
양품,W705994,1공장,C87460,2025-08-17,A,2.93,1221,41.5
양품,W706184,2공장,X92480,2025-08-15,D,2.92,1016,50
양품,W706194,2공장,X92481,2025-08-15,D,2.92,1016,50
양품,W706204,2공장,X92482,2025-08-15,D,2.94,1016,50
양품,W706214,2공장,X92483,2025-08-15,D,2.93,1016,50
양품,W706234,2공장,X92472,2025-08-16,D,2.93,1021,48
양품,W706244,2공장,X92473,2025-08-16,D,2.92,1021,47.9
양품,W706254,2공장,X92474,2025-08-19,C,2.92,1020,50
양품,W706264,2공장,X92475,2025-08-19,C,2.92,1020,50
양품,W706424,2공장,Y81076,2025-08-15,D,3.91,1037,33.6
양품,W706434,2공장,Y81077,2025-08-15,D,3.92,1037,37.6
양품,W706444,2공장,Y81078,2025-08-15,D,3.93,1040,38
양품,W706454,2공장,Y81079,2025-08-15,D,3.93,1039,38
양품,W706464,2공장,Y81080,2025-08-15,B,3.89,1038,38
양품,W706474,2공장,Y81081,2025-08-15,B,3.92,1038,38
양품,W706574,2공장,Y81096,2025-08-15,B,2.92,1037,50
양품,W706604,2공장,Y81082,2025-08-15,D,2.94,1038,49.2
양품,W706614,2공장,Y81083,2025-08-15,D,2.95,1039,49.6
양품,W706624,2공장,Y81084,2025-08-15,D,2.95,1039,48.1
양품,W706634,2공장,Y81085,2025-08-15,D,2.94,1037,49.5
양품,W706654,2공장,Y81098,2025-08-15,B,2.93,1039,50
양품,W706904,1공장,C87477,2025-08-14,B,2.91,1242,43.2
양품,W706924,1공장,A20292,2025-08-13,B,4.89,1261,26.7
양품,W706944,1공장,A20624,2025-08-18,D,3.09,1258,42.2
양품,W706954,1공장,A20632,2025-08-19,D,3.08,1258,42.1
양품,W706964,1공장,A20625,2025-08-18,D,3.11,1259,42.5
양품,W706974,1공장,A20626,2025-08-19,D,3.07,1258,42.4
양품,W706984,1공장,A20633,2025-08-18,D,3.1,1259,42.57
양품,W706994,1공장,A20630,2025-08-18,D,3.11,1257,42.4
양품,W707014,1공장,A20428,2025-08-15,D,2.9,1261,43.7
양품,W707034,1공장,A20628,2025-08-18,D,3.1,1258,42.6
양품,W707064,1공장,A20257,2025-08-13,A,2.86,1260,44
양품,W707084,1공장,A20631,2025-08-18,D,3.11,1257,42.4
양품,W707094,1공장,A20345,2025-08-14,A,3.09,1259,41.9
양품,W707114,1공장,A20503,2025-08-16,A,2.89,1261,42.8
양품,W707124,1공장,A20474,2025-08-15,B,2.9,1258,42.8
양품,W707134,1공장,A20502,2025-08-16,A,2.91,1260,42.8
양품,W707144,1공장,A20501,2025-08-16,A,2.9,1260,42.8
양품,W707154,1공장,A20500,2025-08-15,B,2.9,1258,42
양품,W707164,1공장,A20499,2025-08-15,B,2.9,1258,41.3
양품,W707174,1공장,A20504,2025-08-16,A,2.9,1259,42.8
양품,W707184,1공장,A20498,2025-08-15,B,2.89,1258,40.4
양품,W707654,2공장,Y81166,2025-08-16,D,2.94,1258,50
양품,W707664,2공장,Y81167,2025-08-16,D,2.94,1258,50
양품,W707674,2공장,Y81168,2025-08-16,D,2.94,1258,50
양품,W707684,2공장,Y81169,2025-08-16,D,2.95,1258,50
양품,W707694,2공장,Y81170,2025-08-16,D,2.94,1259,50
양품,W707704,2공장,Y81171,2025-08-16,D,2.95,1258,50
양품,W707714,2공장,Y81172,2025-08-16,D,2.93,1258,50
양품,W707724,2공장,Y81173,2025-08-16,D,2.94,1258,50
양품,W707744,2공장,X92485,2025-08-15,D,2.92,1016,50
양품,W707754,2공장,X92486,2025-08-15,D,2.93,1017,49.6
양품,W707764,2공장,X92487,2025-08-15,D,2.95,1016,50
양품,W707774,2공장,X92488,2025-08-15,D,2.95,1016,46.2
양품,W707784,2공장,X92489,2025-08-15,D,2.93,1016,48.9
양품,W707804,2공장,Y81045,2025-08-15,A,2.89,1040,50
양품,W707814,2공장,Y81046,2025-08-15,A,2.9,1039,50
양품,W707824,2공장,Y81047,2025-08-15,A,2.9,1038,49.9
양품,W707834,2공장,Y81037,2025-08-12,B,2.9,1037,40.3
양품,W707844,2공장,Y81038,2025-08-12,B,2.91,1038,46.5
양품,W707854,2공장,Y81039,2025-08-12,B,2.9,1037,48
양품,W707864,2공장,Y81040,2025-08-12,B,2.92,1037,42.57
양품,W707874,2공장,Y81086,2025-08-15,D,2.95,1038,47.7
양품,W707884,2공장,Y81087,2025-08-15,D,2.94,1038,42.57
양품,W708304,1공장,C87539,2025-08-15,A,2.9,1243,42.5
양품,W708334,1공장,A20497,2025-08-15,B,2.87,1257,41.3
양품,W708344,1공장,A20496,2025-08-15,B,2.89,1260,42.2
양품,W708354,1공장,A20495,2025-08-15,B,2.89,1258,42.9
양품,W708364,1공장,A20494,2025-08-15,B,2.9,1258,42.4
양품,W708374,1공장,A20493,2025-08-15,B,2.89,1260,42.2
양품,W708384,1공장,A20505,2025-08-16,D,2.9,1260,24.6
양품,W708394,1공장,A20490,2025-08-15,B,2.87,1260,41.5
양품,W708404,1공장,A20475,2025-08-15,B,2.9,1258,42.4
양품,W708414,1공장,A20516,2025-08-16,C,2.88,1260,42.9
양품,W708424,1공장,A20517,2025-08-16,C,2.88,1259,42.57
양품,W708434,1공장,A20518,2025-08-16,C,2.88,1260,24.8
양품,W708444,1공장,A20519,2025-08-18,B,2.88,1260,42.1
양품,W708454,1공장,A20476,2025-08-15,B,2.87,1258,43.4
양품,W708464,1공장,A20489,2025-08-15,B,2.9,1258,41.4
양품,W708474,1공장,A20477,2025-08-15,B,2.9,1258,43.7
양품,W708484,1공장,A20520,2025-08-16,C,2.88,1258,29.3
양품,W708494,1공장,A20398,2025-08-14,B,2.88,1258,42
양품,W708504,1공장,A20478,2025-08-15,B,2.9,1258,43.5
양품,W708514,1공장,A20364,2025-08-14,A,2.88,1258,42
양품,W708524,1공장,A20399,2025-08-14,B,2.9,1257,42
양품,W708544,1공장,A20479,2025-08-15,B,2.9,1258,43.3
양품,W708554,1공장,A20521,2025-08-16,C,2.9,1258,42.57
양품,W708564,1공장,A20522,2025-08-16,C,2.91,1257,39.9
양품,W708574,1공장,A20523,2025-08-16,C,2.91,1258,39.5
양품,W708584,1공장,C87550,2025-08-18,D,2.93,1258,42.8
양품,W708594,1공장,A20524,2025-08-16,C,2.88,1259,41.1
양품,W708604,1공장,A20525,2025-08-16,C,2.91,1256,42.6
양품,W708614,1공장,A20526,2025-08-16,C,2.88,1259,43.1
양품,W708624,1공장,A20527,2025-08-16,C,2.88,1258,42.5
양품,W708644,1공장,A20529,2025-08-16,C,2.87,1257,41.6
양품,W708654,1공장,A20480,2025-08-15,B,2.9,1258,43
양품,W708664,1공장,A20481,2025-08-15,B,2.9,1258,41.7
양품,W708684,1공장,A20482,2025-08-15,B,2.92,1258,41.9
양품,W708694,1공장,A20531,2025-08-16,C,2.92,1259,38.6
양품,W708714,1공장,A20483,2025-08-15,B,2.9,1258,42
양품,W708724,1공장,A20484,2025-08-15,B,2.91,1257,42.2
양품,W708734,1공장,A20485,2025-08-15,B,2.9,1258,42.3
양품,W708744,1공장,A20486,2025-08-15,B,2.93,1257,42
양품,W708794,2공장,Y81218,2025-08-17,A,3.87,1038,36.8
양품,W708804,2공장,Y81219,2025-08-17,A,3.92,1035,37
양품,W708814,2공장,Y81220,2025-08-17,A,3.9,1035,37
양품,W708824,2공장,Y81221,2025-08-17,A,3.9,1035,37
양품,W708834,2공장,Y81222,2025-08-17,A,3.9,1035,37
양품,W708904,2공장,Y81186,2025-08-19,B,2.88,1039,50
양품,W708944,2공장,Y81189,2025-08-16,C,2.91,1040,50
양품,W708954,2공장,Y81190,2025-08-16,C,2.91,1038,50
양품,W709044,1공장,A20710,2025-08-19,D,3.86,1258,35.1
양품,W709054,1공장,A20711,2025-08-19,D,3.85,1260,35.1
양품,W709064,1공장,A20712,2025-08-19,D,3.9,1259,35.1
양품,W709074,1공장,A20713,2025-08-19,D,3.88,1257,35.1
양품,W709084,1공장,A20714,2025-08-19,D,3.9,1259,35.1
양품,W709114,1공장,C87644,2025-08-18,B,2.9,1243,39
양품,W709124,1공장,C87645,2025-08-18,B,2.88,1243,41.7
양품,W709134,1공장,C87646,2025-08-18,B,2.88,1243,42.4
양품,W709164,1공장,A20534,2025-08-16,C,2.87,1258,38.6
양품,W709174,1공장,A20535,2025-08-16,C,2.89,1260,37.7
양품,W709194,1공장,A20487,2025-08-15,B,2.9,1258,42.3
양품,W709204,1공장,A20533,2025-08-16,C,2.89,1257,39.3
양품,W709224,1공장,A20492,2025-08-15,B,2.9,1257,42.2
양품,W709234,1공장,A20537,2025-08-18,B,2.92,1259,41.3
양품,W709244,1공장,A20538,2025-08-16,C,2.9,1258,36.9
양품,W709374,1공장,A20539,2025-08-16,C,2.9,1258,38
양품,W709384,1공장,A20540,2025-08-16,C,2.9,1257,38.7
양품,W709394,1공장,A20426,2025-08-15,D,2.9,1260,41.9
양품,W709414,1공장,A20627,2025-08-18,D,3.09,1258,42.8
양품,W709434,1공장,C87616,2025-08-19,D,5.71,1022,26.8
양품,W709444,1공장,C87558,2025-08-17,A,5.66,1021,24.7
양품,W709454,1공장,C87559,2025-08-17,A,5.64,1021,26.8
양품,W709474,1공장,C87561,2025-08-17,A,5.7,1021,26.1
양품,W709484,1공장,C87562,2025-08-17,A,5.68,1021,26.8
양품,W709494,1공장,C87563,2025-08-17,A,5.68,1021,27.4
양품,W709504,1공장,C87564,2025-08-17,A,5.71,1021,27.7
양품,W709514,1공장,C87565,2025-08-17,A,5.72,1021,27.7
양품,W709524,1공장,C87585,2025-08-17,A,5.73,1021,27.1
양품,W709534,1공장,C87586,2025-08-17,A,5.7,1021,26.5
양품,W709554,1공장,C87623,2025-08-19,D,2.96,1023,50
양품,W709574,1공장,C87624,2025-08-19,D,2.97,1023,50
양품,W709644,1공장,C87626,2025-08-19,B,2.95,1018,50
양품,W709654,1공장,C87614,2025-08-19,C,2.94,1023,50
양품,W709664,1공장,C87625,2025-08-20,A,2.95,1023,49.8
양품,W709674,1공장,C87620,2025-08-17,D,3.1,1024,44
양품,W709684,1공장,C87592,2025-08-17,D,3.82,1045,39.2
양품,W709694,1공장,C87593,2025-08-17,D,3.85,1046,39.6
양품,W709704,1공장,C87594,2025-08-17,D,3.86,1024,40.4
양품,W709714,1공장,C87595,2025-08-17,D,3.83,1023,40.3
양품,W709724,1공장,C87596,2025-08-17,D,3.85,1023,40.3
양품,W709734,1공장,C87597,2025-08-17,D,3.83,1023,40.6
양품,W709744,1공장,C87598,2025-08-17,D,3.85,1023,40.9
양품,W709754,1공장,C87599,2025-08-17,D,3.83,1023,40.3
양품,W709764,1공장,C87600,2025-08-17,D,3.83,1023,38.3
양품,W709774,1공장,C87601,2025-08-17,D,3.85,1023,40.7
양품,W709944,2공장,Y81094,2025-08-15,B,2.92,1038,50
양품,W711954,1공장,A20717,2025-08-19,D,3.48,1260,38.7
