sm_plant,charge_id,steel_grade,steel_usage,delta_ferrite,ingre_cr,ingre_ni,ingre_s,cast_date,cc_gubun,tundish_temp,mlac_ratio,slab_no,slab_gubun,slab_grind
1공장,CH80443,C13,RJ1,70,18.28,8.24,0.05,2025-07-30,4연주,1485,99.2,211,C,MISS
1공장,CH80444,C13,RZ1,71,18.28,8.2,0.03,2025-07-30,2연주,1491,95,111,C,MISS
1공장,CH80444,C13,RZ1,71,18.28,8.2,0.03,2025-07-30,2연주,1491,95,211,C,MISS
1공장,CH80444,C13,RZ1,71,18.28,8.2,0.03,2025-07-30,2연주,1491,95,311,C,MISS
1공장,CH80462,C13,RJ1,74,18.5,8.3,0.02,2025-07-30,2연주,1491,98.8,411,C,MISS
1공장,CH80462,C13,RZ6,74,18.5,8.3,0.02,2025-07-30,2연주,1491,98.8,211,C,HSHS
1공장,CH80462,C13,RZ6,74,18.5,8.3,0.02,2025-07-30,2연주,1491,98.8,311,C,MISS
1공장,CH80463,C13,RJ1,87,18.41,8.26,0.02,2025-07-30,2연주,1486,96.7,511,C,HSHS
1공장,CH80463,C13,RZ6,77,18.5,8.27,0.03,2025-07-30,2연주,1492,96.7,111,C,MISS
1공장,CH80463,C13,RZ6,77,18.5,8.27,0.03,2025-07-30,2연주,1492,96.7,211,C,MISS
1공장,CH80463,C13,RZ6,77,18.5,8.27,0.03,2025-07-30,2연주,1492,96.7,311,C,MISS
1공장,CH80463,C13,RZ6,77,18.5,8.27,0.03,2025-07-30,2연주,1492,96.7,411,C,MISS
1공장,CH80464,C13,RJ1,87,18.41,8.26,0.02,2025-07-30,2연주,1486,99.6,311,C,HSHS
1공장,CH80464,C13,RJ1,87,18.41,8.26,0.02,2025-07-30,2연주,1486,99.6,511,C,HSHS
1공장,CH80464,C13,RJ1,87,18.41,8.26,0.02,2025-07-30,2연주,1486,99.6,611,C,HSHS
1공장,CH80465,C13,RJ1,87,18.41,8.26,0.02,2025-07-31,2연주,1486,99.3,211,C,HSHS
1공장,CH80466,C13,RJ1,69,18.2,8.17,0.02,2025-07-31,2연주,1488,100,111,C,MISS
1공장,CH80466,C13,RJ1,69,18.2,8.17,0.02,2025-07-31,2연주,1488,100,211,C,MISS
1공장,CH80466,C13,RJ1,69,18.2,8.17,0.02,2025-07-31,2연주,1488,100,411,C,MISS
1공장,CH80466,C13,RJ1,69,18.2,8.17,0.02,2025-07-31,2연주,1488,100,611,M,MISS
1공장,CH80467,C13,RJ1,67,18.38,8.24,0.05,2025-07-31,2연주,1481,98.9,111,C,MISS
1공장,CH80468,C13,RJ1,79,18.58,8.25,0.03,2025-07-31,2연주,1485,92.1,111,C,MISS
1공장,CH80480,C13,RJ1,71,18.3,8.18,0.04,2025-06-30,2연주,1487,97.4,511,C,MISS
1공장,CH80480,C13,RJ1,71,18.3,8.18,0.04,2025-07-31,2연주,1487,97.4,311,C,MISS
1공장,CH80480,C13,RJ1,71,18.3,8.18,0.04,2025-07-31,2연주,1487,97.4,411,C,MISS
1공장,CH80480,C13,RJ1,71,18.3,8.18,0.04,2025-07-31,4연주,1487,97.4,211,C,HSHS
1공장,CH80481,C13,RJ1,75,18.2,8.17,0.04,2025-06-30,2연주,1481,98.8,111,M,MISS
1공장,CH80481,C13,RJ1,75,18.2,8.17,0.04,2025-07-31,2연주,1481,98.8,211,C,MISS
1공장,CH80481,C13,RJ1,75,18.2,8.17,0.04,2025-07-31,2연주,1481,98.8,311,C,MISS
1공장,CH80481,C13,RJ1,75,18.2,8.17,0.04,2025-07-31,2연주,1481,98.8,411,C,MISS
1공장,CH80481,C13,RJ1,75,18.2,8.17,0.04,2025-07-31,2연주,1481,98.8,511,M,MISS
1공장,CH80482,C13,RJ1,75,18.35,8.26,0.03,2025-07-31,2연주,1488,99.3,111,C,MISS
1공장,CH80482,C13,RJ1,75,18.35,8.26,0.03,2025-07-31,2연주,1488,99.3,211,C,MISS
1공장,CH80482,C13,RJ1,75,18.35,8.26,0.03,2025-07-31,2연주,1488,99.3,311,C,MISS
1공장,CH80482,C13,RJ1,75,18.35,8.26,0.03,2025-07-31,2연주,1488,99.3,411,C,MISS
1공장,CH80482,C13,RJ1,75,18.35,8.26,0.03,2025-07-31,2연주,1488,99.3,511,M,MISS
1공장,CH80483,C13,RJ1,70,18.3,8.25,0.02,2025-07-31,2연주,1485,97.7,111,C,MISS
1공장,CH80483,C13,RJ1,70,18.3,8.25,0.02,2025-07-31,2연주,1485,97.7,211,C,MISS
1공장,CH80483,C13,RJ1,70,18.3,8.25,0.02,2025-07-31,2연주,1485,97.7,311,C,MISS
1공장,CH80483,C13,RJ1,70,18.3,8.25,0.02,2025-07-31,2연주,1485,97.7,411,C,MISS
1공장,CH80484,C13,RJ1,73,18.42,8.26,0.03,2025-07-31,2연주,1489,94.4,111,M,MISS
1공장,CH80484,C13,RJ1,73,18.42,8.26,0.03,2025-07-31,2연주,1489,94.4,211,C,MISS
1공장,CH80484,C13,RJ1,73,18.42,8.26,0.03,2025-07-31,2연주,1489,94.4,311,C,MISS
1공장,CH80484,C13,RJ1,73,18.42,8.26,0.03,2025-07-31,2연주,1489,94.4,411,C,MISS
1공장,CH80484,C13,RJ1,73,18.42,8.26,0.03,2025-07-31,2연주,1489,94.4,511,C,MISS
1공장,CH80485,C13,Other,75,18.59,8.27,0.03,2025-06-30,2연주,1482,99.6,411,C,MISS
1공장,CH80485,C13,RJ1,75,18.59,8.27,0.03,2025-07-31,2연주,1482,99.6,111,M,MISS
1공장,CH80485,C13,RJ1,75,18.59,8.27,0.03,2025-07-31,2연주,1482,99.6,211,C,MISS
1공장,CH80485,C13,RJ1,75,18.59,8.27,0.03,2025-07-31,2연주,1482,99.6,311,C,MISS
1공장,CH80485,C13,RJ1,75,18.59,8.27,0.03,2025-07-31,2연주,1482,99.6,511,M,MISS
1공장,CH80486,C13,RJ1,71,18.4,8.21,0.04,2025-07-31,2연주,1482,94.1,111,C,MISS
1공장,CH80486,C13,RJ1,71,18.4,8.21,0.04,2025-07-31,2연주,1482,94.1,211,C,MISS
1공장,CH80486,C13,RJ1,71,18.4,8.21,0.04,2025-07-31,2연주,1482,94.1,311,C,MISS
1공장,CH80486,C13,RJ1,71,18.4,8.21,0.04,2025-07-31,2연주,1482,94.1,411,C,MISS
1공장,CH80494,C13,RZ1,66,18.24,8.18,0.04,2025-07-01,2연주,1491,94.6,211,C,HSHS
1공장,CH80494,C13,RZ1,66,18.24,8.18,0.04,2025-07-01,2연주,1491,94.6,411,C,MISS
1공장,CH80495,C13,Other,65,18.16,8.1,0.03,2025-08-01,2연주,1493,91.4,111,C,MISS
1공장,CH80495,C13,Other,65,18.16,8.1,0.03,2025-08-01,2연주,1493,91.4,211,C,MISS
1공장,CH80495,C13,Other,65,18.16,8.1,0.03,2025-08-01,2연주,1493,91.4,311,C,MISS
1공장,CH80495,C13,Other,65,18.16,8.1,0.03,2025-08-01,2연주,1493,91.4,411,C,MISS
1공장,CH80495,C13,Other,65,18.16,8.1,0.03,2025-08-01,2연주,1493,91.4,511,M,MISS
1공장,CH80496,C13,Other,74,18.16,8.14,0.02,2025-08-01,2연주,1493,98.9,111,C,MISS
1공장,CH80496,C13,Other,74,18.16,8.14,0.02,2025-08-01,2연주,1493,98.9,211,C,MISS
1공장,CH80496,C13,Other,74,18.16,8.14,0.02,2025-08-01,2연주,1493,98.9,311,C,MISS
1공장,CH80496,C13,Other,74,18.16,8.14,0.02,2025-08-01,2연주,1493,98.9,411,C,MISS
1공장,CH80497,C13,Other,76,18.43,8.21,0.06,2025-08-01,2연주,1487,100,111,M,MISS
1공장,CH80497,C13,Other,76,18.43,8.21,0.06,2025-08-01,2연주,1487,100,211,C,MISS
1공장,CH80497,C13,Other,76,18.43,8.21,0.06,2025-08-01,2연주,1487,100,311,C,MISS
1공장,CH80497,C13,Other,76,18.43,8.21,0.06,2025-08-01,2연주,1487,100,411,C,MISS
1공장,CH80497,C13,Other,76,18.43,8.21,0.06,2025-08-01,2연주,1487,100,511,M,MISS
1공장,CH80498,C13,Other,68,18.16,8.13,0.04,2025-08-01,2연주,1492,97.8,111,C,MISS
1공장,CH80498,C13,Other,68,18.16,8.13,0.04,2025-08-01,2연주,1492,97.8,211,C,MISS
1공장,CH80498,C13,Other,68,18.16,8.13,0.04,2025-08-01,2연주,1492,97.8,311,C,MISS
1공장,CH80498,C13,Other,68,18.16,8.13,0.04,2025-08-01,2연주,1492,97.8,411,C,MISS
1공장,CH80498,C13,Other,68,18.16,8.13,0.04,2025-08-01,2연주,1492,97.8,511,M,MISS
1공장,CH80499,C13,Other,76,18.36,8.25,0.05,2025-08-01,2연주,1489,99,111,C,MISS
1공장,CH80499,C13,Other,76,18.36,8.25,0.05,2025-08-01,2연주,1489,99,211,C,MISS
1공장,CH80499,C13,Other,76,18.36,8.25,0.05,2025-08-01,2연주,1489,99,311,C,MISS
1공장,CH80499,C13,Other,76,18.36,8.25,0.05,2025-08-01,2연주,1489,99,411,C,MISS
1공장,CH80499,C13,Other,76,18.36,8.25,0.05,2025-08-01,2연주,1489,99,511,C,MISS
1공장,CH80500,C13,Other,77,18.4,8.24,0.04,2025-08-01,2연주,1494,93.4,111,M,MISS
1공장,CH80500,C13,Other,77,18.4,8.24,0.04,2025-08-01,2연주,1494,93.4,211,C,MISS
1공장,CH80500,C13,Other,77,18.4,8.24,0.04,2025-08-01,2연주,1494,93.4,311,C,MISS
1공장,CH80500,C13,Other,77,18.4,8.24,0.04,2025-08-01,2연주,1494,93.4,411,C,MISS
1공장,CH80501,C13,Other,67,18.25,8.22,0.06,2025-08-01,2연주,1487,95.6,211,C,HSHS
1공장,CH80501,C13,Other,67,18.25,8.22,0.06,2025-08-01,2연주,1487,95.6,511,C,MISS
1공장,CH80501,C13,RJ1,67,18.25,8.22,0.06,2025-08-01,2연주,1487,95.6,311,C,MISS
1공장,CH80501,C13,RJ1,67,18.25,8.22,0.06,2025-08-01,2연주,1487,95.6,411,C,MISS
1공장,CH80501,C13,RJ1,67,18.25,8.22,0.06,2025-08-01,2연주,1487,95.6,611,C,MISS
1공장,CH80502,C13,Other,66,18.32,8.3,0.06,2025-08-01,2연주,1495,91.5,511,C,MISS
1공장,CH80502,C13,Other,66,18.32,8.3,0.06,2025-08-01,2연주,1495,91.5,611,C,MISS
1공장,CH80502,C13,RJ1,66,18.32,8.3,0.06,2025-08-01,2연주,1495,91.5,111,M,MISS
1공장,CH80502,C13,RJ1,66,18.32,8.3,0.06,2025-08-01,2연주,1495,91.5,211,C,MISS
1공장,CH80502,C13,RJ1,66,18.32,8.3,0.06,2025-08-01,2연주,1495,91.5,311,C,MISS
1공장,CH80502,C13,RJ1,66,18.32,8.3,0.06,2025-08-01,2연주,1495,91.5,411,C,MISS
1공장,CH80502,C13,RZ1,66,18.32,8.3,0.06,2025-07-01,2연주,1495,91.5,711,M,MISS
1공장,CH80503,C13,Other,72,18.31,8.3,0.05,2025-08-01,2연주,1499,98.7,111,C,MISS
1공장,CH80503,C13,Other,72,18.31,8.3,0.05,2025-08-01,2연주,1499,98.7,211,C,MISS
1공장,CH80503,C13,Other,72,18.31,8.3,0.05,2025-08-01,2연주,1499,98.7,311,C,MISS
1공장,CH80503,C13,Other,72,18.31,8.3,0.05,2025-08-01,2연주,1499,98.7,411,C,MISS
1공장,CH80503,C13,Other,72,18.31,8.3,0.05,2025-08-01,2연주,1499,98.7,511,C,MISS
1공장,CH80503,C13,Other,72,18.31,8.3,0.05,2025-08-01,2연주,1499,98.7,611,M,MISS
1공장,CH80504,C13,Other,79,18.39,8.32,0.03,2025-08-01,2연주,1484,96,111,C,MISS
1공장,CH80504,C13,Other,79,18.39,8.32,0.03,2025-08-01,2연주,1484,96,211,C,MISS
1공장,CH80504,C13,Other,79,18.39,8.32,0.03,2025-08-01,2연주,1484,96,411,C,MISS
1공장,CH80504,C13,Other,79,18.39,8.32,0.03,2025-08-01,2연주,1484,96,511,C,MISS
1공장,CH80504,C13,RJ1,79,18.39,8.32,0.03,2025-08-01,2연주,1484,96,311,C,MISS
1공장,CH80505,C13,Other,78,18.41,8.32,0.04,2025-08-01,2연주,1487,100,111,M,MISS
1공장,CH80505,C13,Other,78,18.41,8.32,0.04,2025-08-01,2연주,1487,100,211,C,MISS
1공장,CH80505,C13,Other,78,18.41,8.32,0.04,2025-08-01,2연주,1487,100,311,C,MISS
1공장,CH80505,C13,Other,78,18.41,8.32,0.04,2025-08-01,2연주,1487,100,411,C,MISS
1공장,CH80505,C13,Other,78,18.41,8.32,0.04,2025-08-01,2연주,1487,100,511,C,MISS
1공장,CH80505,C13,Other,78,18.41,8.32,0.04,2025-08-01,2연주,1487,100,611,M,MISS
1공장,CH80506,C13,Other,69,18.29,8.25,0.05,2025-08-01,2연주,1481,99.6,111,C,MISS
1공장,CH80506,C13,Other,69,18.29,8.25,0.05,2025-08-01,2연주,1481,99.6,211,C,MISS
1공장,CH80506,C13,Other,69,18.29,8.25,0.05,2025-08-01,2연주,1481,99.6,311,C,MISS
1공장,CH80506,C13,Other,69,18.29,8.25,0.05,2025-08-01,2연주,1481,99.6,411,C,MISS
1공장,CH80506,C13,Other,69,18.29,8.25,0.05,2025-08-01,2연주,1481,99.6,511,C,MISS
1공장,CH80507,C13,Other,74,18.35,8.26,0.03,2025-05-31,2연주,1494,94.9,611,C,MISS
1공장,CH80507,C13,Other,74,18.35,8.26,0.03,2025-08-01,2연주,1494,94.9,111,M,MISS
1공장,CH80507,C13,Other,74,18.35,8.26,0.03,2025-08-01,2연주,1494,94.9,211,C,MISS
1공장,CH80507,C13,Other,74,18.35,8.26,0.03,2025-08-01,2연주,1494,94.9,311,C,MISS
1공장,CH80507,C13,Other,74,18.35,8.26,0.03,2025-08-01,2연주,1494,94.9,411,C,MISS
1공장,CH80507,C13,Other,74,18.35,8.26,0.03,2025-08-01,2연주,1494,94.9,511,C,MISS
1공장,CH80515,C12,RJ2,64,18.26,8.53,0.06,2025-08-02,2연주,1485,99.5,211,C,HSHS
1공장,CH80515,C12,RJ2,64,18.26,8.53,0.06,2025-08-02,2연주,1485,99.5,311,C,MISS
1공장,CH80515,C12,RJ2,64,18.26,8.53,0.06,2025-08-02,2연주,1485,99.5,411,C,MISS
1공장,CH80515,C12,RJ2,64,18.26,8.53,0.06,2025-08-02,2연주,1485,99.5,511,C,MISS
1공장,CH80516,C12,RJ2,70,18.3,8.66,0.05,2025-08-02,2연주,1487,99.6,111,C,MISS
1공장,CH80516,C12,RJ2,70,18.3,8.66,0.05,2025-08-02,2연주,1487,99.6,211,C,MISS
1공장,CH80516,C12,RJ2,70,18.3,8.66,0.05,2025-08-02,2연주,1487,99.6,311,C,MISS
1공장,CH80516,C12,RJ2,70,18.3,8.66,0.05,2025-08-02,2연주,1487,99.6,411,C,MISS
1공장,CH80516,C12,RJ2,70,18.3,8.66,0.05,2025-08-02,2연주,1487,99.6,511,M,MISS
1공장,CH80517,C12,RJ2,71,18.46,8.62,0.09,2025-08-02,2연주,1489,99.2,111,M,MISS
1공장,CH80517,C12,RJ2,71,18.46,8.62,0.09,2025-08-02,2연주,1489,99.2,211,C,MISS
1공장,CH80517,C12,RJ2,71,18.46,8.62,0.09,2025-08-02,2연주,1489,99.2,311,C,MISS
1공장,CH80517,C12,RJ2,71,18.46,8.62,0.09,2025-08-02,2연주,1489,99.2,411,C,MISS
1공장,CH80517,C12,RJ2,71,18.46,8.62,0.09,2025-08-02,2연주,1489,99.2,511,C,MISS
1공장,CH80517,C12,RJ2,71,18.46,8.62,0.09,2025-08-02,2연주,1489,99.2,611,M,MISS
1공장,CH80519,C12,RJ2,69,18.54,8.59,0.03,2025-08-02,2연주,1492,99.3,111,M,MISS
1공장,CH80519,C12,RJ2,69,18.54,8.59,0.03,2025-08-02,2연주,1492,99.3,211,C,MISS
1공장,CH80519,C12,RJ2,69,18.54,8.59,0.03,2025-08-02,2연주,1492,99.3,311,C,MISS
1공장,CH80519,C12,RJ2,69,18.54,8.59,0.03,2025-08-02,2연주,1492,99.3,411,C,MISS
1공장,CH80519,C12,RJ2,69,18.54,8.59,0.03,2025-08-02,2연주,1492,99.3,511,C,MISS
1공장,CH80519,C12,RJ2,69,18.54,8.59,0.03,2025-08-02,2연주,1492,99.3,611,C,MISS
1공장,CH80520,C12,RJ1,68,18.39,8.63,0.03,2025-07-02,2연주,1488,99.6,611,M,MISS
1공장,CH80520,C12,RJ2,68,18.39,8.63,0.03,2025-08-02,2연주,1488,99.6,111,M,MISS
1공장,CH80520,C12,RJ2,68,18.39,8.63,0.03,2025-08-02,2연주,1488,99.6,211,C,MISS
1공장,CH80520,C12,RJ2,68,18.39,8.63,0.03,2025-08-02,2연주,1488,99.6,311,C,MISS
1공장,CH80520,C12,RJ2,68,18.39,8.63,0.03,2025-08-02,2연주,1488,99.6,411,C,MISS
1공장,CH80520,C12,RJ2,68,18.39,8.63,0.03,2025-08-02,2연주,1488,99.6,511,C,MISS
1공장,CH80521,C12,RJ2,62,18.33,8.56,0.03,2025-08-02,2연주,1478,96.5,111,C,MISS
1공장,CH80521,C12,RJ2,62,18.33,8.56,0.03,2025-08-02,2연주,1478,96.5,211,C,MISS
1공장,CH80521,C12,RJ2,62,18.33,8.56,0.03,2025-08-02,2연주,1478,96.5,311,C,MISS
1공장,CH80521,C12,RJ2,62,18.33,8.56,0.03,2025-08-02,2연주,1478,96.5,411,C,MISS
1공장,CH80522,C13,RZ1,78,18.59,8.26,0.06,2025-08-02,1연주,1490,95.9,511,C,MISS
1공장,CH80522,C13,RZ1,78,18.59,8.26,0.06,2025-08-02,2연주,1490,95.9,211,C,MISS
1공장,CH80522,C13,RZ1,78,18.59,8.26,0.06,2025-08-02,2연주,1490,95.9,311,C,MISS
1공장,CH80522,C13,RZ1,78,18.59,8.26,0.06,2025-08-02,2연주,1490,95.9,411,C,MISS
1공장,CH80522,C13,RZ1,78,18.59,8.26,0.06,2025-08-02,2연주,1490,95.9,611,C,MISS
1공장,CH80523,C13,RZ1,79,18.37,8.19,0.04,2025-08-02,2연주,1485,99,111,M,MISS
1공장,CH80523,C13,RZ1,79,18.37,8.19,0.04,2025-08-02,2연주,1485,99,211,C,MISS
1공장,CH80523,C13,RZ1,79,18.37,8.19,0.04,2025-08-02,2연주,1485,99,311,C,MISS
1공장,CH80523,C13,RZ1,79,18.37,8.19,0.04,2025-08-02,2연주,1485,99,411,C,MISS
1공장,CH80523,C13,RZ1,79,18.37,8.19,0.04,2025-08-02,2연주,1485,99,511,C,MISS
1공장,CH80523,C13,RZ1,79,18.37,8.19,0.04,2025-08-02,2연주,1485,99,611,C,MISS
1공장,CH80524,C13,RZ1,72,18.41,8.18,0.03,2025-07-02,2연주,1486,99.3,711,M,MISS
1공장,CH80524,C13,RZ1,72,18.41,8.18,0.03,2025-08-02,2연주,1486,99.3,111,M,MISS
1공장,CH80524,C13,RZ1,72,18.41,8.18,0.03,2025-08-02,2연주,1486,99.3,211,C,MISS
1공장,CH80524,C13,RZ1,72,18.41,8.18,0.03,2025-08-02,2연주,1486,99.3,311,C,MISS
1공장,CH80525,C13,Other,82,18.59,8.24,0.04,2025-08-02,2연주,1486,99,611,C,MISS
1공장,CH80525,C13,RJ1,82,18.59,8.24,0.04,2025-08-02,2연주,1486,99,511,C,MISS
1공장,CH80525,C13,RZ1,82,18.59,8.24,0.04,2025-08-02,2연주,1486,99,111,M,MISS
1공장,CH80525,C13,RZ1,82,18.59,8.24,0.04,2025-08-02,2연주,1486,99,211,C,MISS
1공장,CH80525,C13,RZ1,82,18.59,8.24,0.04,2025-08-02,2연주,1486,99,311,C,MISS
1공장,CH80525,C13,RZ1,82,18.59,8.24,0.04,2025-08-02,2연주,1486,99,411,C,MISS
1공장,CH80526,C13,Other,73,18.36,8.28,0.02,2025-08-02,2연주,1488,99,111,C,MISS
1공장,CH80526,C13,RJ1,73,18.36,8.28,0.02,2025-08-02,2연주,1488,99,211,C,MISS
1공장,CH80526,C13,RJ1,73,18.36,8.28,0.02,2025-08-02,2연주,1488,99,311,C,MISS
1공장,CH80526,C13,RZ1,73,18.36,8.28,0.02,2025-08-02,2연주,1488,99,411,C,MISS
1공장,CH80526,C13,RZ1,73,18.36,8.28,0.02,2025-08-02,2연주,1488,99,511,C,MISS
1공장,CH80526,C13,RZ1,73,18.36,8.28,0.02,2025-08-02,2연주,1488,99,611,M,MISS
1공장,CH80527,C13,RZ1,67,18.33,8.21,0.02,2025-08-02,2연주,1484,95.8,111,C,MISS
1공장,CH80527,C13,RZ1,67,18.33,8.21,0.02,2025-08-02,2연주,1484,95.8,211,C,MISS
1공장,CH80527,C13,RZ1,67,18.33,8.21,0.02,2025-08-02,2연주,1484,95.8,311,C,MISS
1공장,CH80527,C13,RZ1,67,18.33,8.21,0.02,2025-08-02,2연주,1484,95.8,411,C,MISS
1공장,CH80527,C13,RZ1,67,18.33,8.21,0.02,2025-08-02,2연주,1484,95.8,611,M,MISS
1공장,CH80528,C13,RZ1,66,18.23,8.13,0.04,2025-08-02,2연주,1484,94,211,C,MISS
1공장,CH80528,C13,RZ1,66,18.23,8.13,0.04,2025-08-02,2연주,1484,94,511,C,MISS
1공장,CH80529,C13,RJ1,70,18.34,8.26,0.02,2025-08-02,2연주,1490,99.5,211,C,HSHS
1공장,CH80529,C13,RJ1,70,18.34,8.26,0.02,2025-08-02,2연주,1490,99.5,311,C,MISS
1공장,CH80529,C13,RJ1,70,18.34,8.26,0.02,2025-08-02,2연주,1490,99.5,411,C,MISS
1공장,CH80529,C13,RJ1,70,18.34,8.26,0.02,2025-08-02,2연주,1490,99.5,511,C,MISS
1공장,CH80529,C13,RJ1,70,18.34,8.26,0.02,2025-08-02,2연주,1490,99.5,611,M,MISS
1공장,CH80530,C13,Other,66,18.24,8.22,0.03,2025-08-02,2연주,1493,98.8,311,C,MISS
1공장,CH80530,C13,RJ1,66,18.24,8.22,0.03,2025-08-02,2연주,1493,98.8,111,C,MISS
1공장,CH80530,C13,RJ1,66,18.24,8.22,0.03,2025-08-02,2연주,1493,98.8,211,C,MISS
1공장,CH80530,C13,RJ1,66,18.24,8.22,0.03,2025-08-02,2연주,1493,98.8,411,C,MISS
1공장,CH80530,C13,RJ1,66,18.24,8.22,0.03,2025-08-02,2연주,1493,98.8,511,M,MISS
1공장,CH80531,C13,RZ1,71,18.24,8.22,0.02,2025-08-02,2연주,1490,100,211,C,MISS
1공장,CH80531,C13,RZ1,71,18.24,8.22,0.02,2025-08-02,4연주,1490,100,311,C,MISS
1공장,CH80531,C13,RZ1,71,18.24,8.22,0.02,2025-08-02,4연주,1490,100,411,C,MISS
1공장,CH80546,C13,RJ1,68,18.33,8.22,0.03,2025-08-03,1연주,1484,90.1,211,C,HSHS
1공장,CH80546,C13,RJ1,68,18.33,8.22,0.03,2025-08-03,2연주,1484,90.1,311,C,MISS
1공장,CH80546,C13,RJ1,68,18.33,8.22,0.03,2025-08-03,2연주,1484,90.1,411,C,MISS
1공장,CH80546,C13,RJ1,68,18.33,8.22,0.03,2025-08-03,2연주,1484,90.1,511,C,MISS
1공장,CH80546,C13,RJ1,68,18.33,8.22,0.03,2025-08-03,2연주,1484,90.1,611,M,MISS
1공장,CH80547,C13,RJ1,74,18.34,8.17,0.05,2025-08-03,1연주,1494,95.1,311,C,MISS
1공장,CH80547,C13,RJ1,74,18.34,8.17,0.05,2025-08-03,2연주,1494,95.1,111,C,MISS
1공장,CH80547,C13,RJ1,74,18.34,8.17,0.05,2025-08-03,2연주,1494,95.1,211,C,MISS
1공장,CH80547,C13,RJ1,74,18.34,8.17,0.05,2025-08-03,2연주,1494,95.1,411,C,MISS
1공장,CH80547,C13,RJ1,74,18.34,8.17,0.05,2025-08-03,2연주,1494,95.1,511,C,MISS
1공장,CH80547,C13,RJ1,74,18.34,8.17,0.05,2025-08-03,2연주,1494,95.1,611,M,MISS
1공장,CH80548,C13,RJ1,73,18.33,8.2,0.03,2025-08-03,2연주,1493,99.3,111,C,MISS
1공장,CH80548,C13,RJ1,73,18.33,8.2,0.03,2025-08-03,2연주,1493,99.3,211,C,MISS
1공장,CH80548,C13,RJ1,73,18.33,8.2,0.03,2025-08-03,2연주,1493,99.3,311,C,MISS
1공장,CH80548,C13,RJ1,73,18.33,8.2,0.03,2025-08-03,2연주,1493,99.3,411,C,MISS
1공장,CH80548,C13,RJ1,73,18.33,8.2,0.03,2025-08-03,2연주,1493,99.3,511,C,MISS
1공장,CH80548,C13,RJ1,73,18.33,8.2,0.03,2025-08-03,2연주,1493,99.3,611,M,MISS
1공장,CH80549,C13,RJ1,70,18.35,8.24,0.02,2025-08-03,2연주,1489,97.9,111,C,MISS
1공장,CH80549,C13,RJ1,70,18.35,8.24,0.02,2025-08-03,2연주,1489,97.9,211,C,MISS
1공장,CH80549,C13,RJ1,70,18.35,8.24,0.02,2025-08-03,2연주,1489,97.9,311,C,MISS
1공장,CH80549,C13,RZ1,70,18.35,8.24,0.02,2025-08-03,2연주,1489,97.9,411,C,MISS
1공장,CH80549,C13,RZ1,70,18.35,8.24,0.02,2025-08-03,2연주,1489,97.9,511,C,MISS
1공장,CH80550,C13,RZ1,72,18.24,8.2,0.03,2025-08-03,2연주,1492,99.3,111,M,MISS
1공장,CH80550,C13,RZ1,72,18.24,8.2,0.03,2025-08-03,2연주,1492,99.3,211,C,MISS
1공장,CH80550,C13,RZ1,72,18.24,8.2,0.03,2025-08-03,2연주,1492,99.3,511,C,MISS
1공장,CH80550,C13,RZ1,72,18.24,8.2,0.03,2025-08-03,2연주,1492,99.3,611,C,MISS
1공장,CH80550,C13,RZ1,72,18.24,8.2,0.03,2025-08-03,4연주,1492,99.3,311,C,MISS
1공장,CH80550,C13,RZ1,72,18.24,8.2,0.03,2025-08-03,4연주,1492,99.3,411,C,MISS
1공장,CH80551,C13,RJ1,74,18.2,8.27,0.05,2025-08-03,2연주,1487,98.3,511,C,MISS
1공장,CH80551,C13,RJ1,74,18.2,8.27,0.05,2025-08-03,2연주,1487,98.3,611,C,MISS
1공장,CH80551,C13,RJ1,74,18.2,8.27,0.05,2025-08-03,4연주,1487,98.3,411,C,MISS
1공장,CH80551,C13,RZ1,74,18.2,8.27,0.05,2025-08-03,2연주,1487,98.3,111,M,MISS
1공장,CH80551,C13,RZ1,74,18.2,8.27,0.05,2025-08-03,2연주,1487,98.3,211,C,MISS
1공장,CH80551,C13,RZ1,74,18.2,8.27,0.05,2025-08-03,2연주,1487,98.3,311,C,MISS
1공장,CH80552,C13,RJ1,66,18.15,8.27,0.03,2025-08-03,4연주,1483,91.6,111,M,MISS
1공장,CH80552,C13,RJ1,66,18.15,8.27,0.03,2025-08-03,4연주,1483,91.6,211,C,MISS
1공장,CH80552,C13,RJ1,66,18.15,8.27,0.03,2025-08-03,4연주,1483,91.6,311,C,MISS
1공장,CH80552,C13,RJ1,66,18.15,8.27,0.03,2025-08-03,4연주,1483,91.6,411,C,MISS
1공장,CH80552,C13,RZ6,66,18.15,8.27,0.03,2025-08-03,4연주,1483,91.6,511,C,MISS
1공장,CH80553,C13,Other,70,18.3,8.22,0.06,2025-08-03,2연주,1481,100,411,C,MISS
1공장,CH80553,C13,RJ1,70,18.3,8.22,0.06,2025-08-03,2연주,1481,100,211,C,HSHS
1공장,CH80553,C13,RZ1,70,18.3,8.22,0.06,2025-08-03,2연주,1481,100,511,C,MISS
1공장,CH80555,C13,Other,71,18.21,8.24,0.03,2025-08-04,2연주,1485,99.5,211,C,MISS
1공장,CH80556,C13,Other,73,18.27,8.28,0.03,2025-08-04,2연주,1493,100,111,M,MISS
1공장,CH80556,C13,Other,73,18.27,8.28,0.03,2025-08-04,2연주,1493,100,211,C,MISS
1공장,CH80556,C13,Other,73,18.27,8.28,0.03,2025-08-04,2연주,1493,100,411,C,MISS
